identification_type,site,gender,age,marital_status,number_of_children,blood_type,rh_blood,department,city,stratum,depend_people,hear_about_us,have_acquaintances,have_family_contact_center,referral_external,have_transportation,education_level,profession,learn_english,worked_before_call_center,risky_employee
5,2,0,25,5,0,3,1,25,4,2,0,3,0,0,0,0,2,0,3,0,1
5,2,1,28,5,0,2,1,25,4,3,0,3,0,0,0,0,2,0,4,0,1
5,2,1,29,5,0,3,1,25,4,3,0,3,0,0,0,0,0,0,4,0,1
5,2,0,20,5,0,3,1,25,4,3,0,4,0,0,0,0,2,0,4,0,1
5,2,1,30,5,0,1,1,25,4,2,0,4,0,0,0,1,2,0,0,1,1
5,2,0,21,5,0,2,1,25,4,5,0,3,0,0,0,0,2,0,0,0,0
5,2,0,28,5,0,3,1,25,4,3,0,3,0,0,1,0,1,0,3,1,1
5,2,1,23,5,0,3,0,25,4,4,0,3,0,0,0,0,3,0,0,0,1
5,2,1,53,5,0,2,1,25,4,5,0,1,0,0,0,0,1,0,1,1,1
5,2,1,20,5,0,2,1,25,4,3,1,4,0,0,0,0,4,0,4,0,0
5,2,1,23,5,0,3,1,25,4,4,2,3,0,0,0,0,2,0,3,0,1
5,2,0,26,5,0,3,1,25,4,3,1,2,0,0,0,0,1,0,4,0,0
5,2,1,23,5,0,2,1,25,4,3,0,4,0,0,0,0,3,0,3,1,1
3,2,1,22,5,0,3,1,25,4,1,0,4,0,0,0,0,4,0,4,0,1
5,2,0,24,5,0,3,1,25,4,4,0,3,0,0,0,0,4,0,0,0,1
5,2,0,25,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,3,0,1
5,2,1,22,5,0,3,1,25,4,3,0,4,0,0,0,0,3,0,3,0,1
5,2,0,20,5,0,2,1,25,3,3,0,3,0,0,0,0,3,0,1,0,1
3,2,1,20,5,0,3,1,25,3,2,0,4,0,0,0,0,4,0,2,0,0
3,2,1,27,5,0,2,1,25,4,4,1,3,0,0,0,0,1,0,4,0,1
5,2,1,22,5,0,3,1,25,4,3,2,4,0,0,0,0,3,0,3,1,1
5,2,1,23,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,4,1,1
5,2,0,25,5,0,3,1,25,4,4,0,4,0,0,0,0,1,0,4,0,1
5,2,1,25,5,0,3,0,25,4,4,0,4,0,0,0,0,4,0,3,0,0
3,2,1,39,5,0,2,1,25,4,4,0,3,0,0,0,0,1,0,4,1,0
5,2,1,27,5,0,3,1,25,4,3,0,4,0,0,0,1,4,0,4,1,1
5,2,1,57,5,0,1,1,25,4,3,0,3,0,0,0,0,4,0,4,1,1
5,2,1,24,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,3,0,0
5,2,0,24,5,0,1,1,25,4,2,0,2,0,0,0,0,2,0,4,1,1
5,2,1,30,5,0,3,1,25,4,3,0,4,0,0,0,1,1,0,3,0,1
5,2,1,24,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,3,1,1
5,2,1,22,5,0,3,1,25,4,2,0,4,0,0,0,0,2,0,0,1,0
5,2,0,23,5,0,0,1,25,4,3,0,1,0,0,0,0,3,0,4,1,1
5,2,0,23,5,0,3,1,25,4,3,0,3,0,0,0,0,4,0,4,0,1
5,2,0,22,5,0,3,0,25,4,4,0,4,0,0,0,0,4,0,3,0,1
5,2,1,40,5,0,1,1,25,4,4,0,4,0,0,0,0,3,0,3,0,1
5,2,0,25,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,0,0,1
5,2,0,23,5,0,3,1,25,4,3,0,2,0,0,0,0,3,0,1,1,1
5,2,1,26,5,0,3,1,25,4,2,0,4,0,0,0,0,4,0,4,1,0
5,2,0,25,5,0,3,1,25,4,3,0,1,0,0,0,0,3,0,4,0,1
5,2,0,25,5,0,2,1,25,4,4,0,4,0,0,0,0,1,0,0,1,1
5,2,0,34,5,0,2,1,25,4,2,1,2,0,0,0,0,1,0,1,0,1
5,2,1,32,5,0,2,1,25,4,3,0,2,0,0,0,0,2,0,2,1,0
5,2,0,35,5,0,3,1,25,4,3,2,2,0,0,0,0,2,0,3,1,1
5,2,1,37,5,0,3,1,25,4,4,0,2,0,0,0,0,0,0,4,0,0
3,2,1,25,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,3,0,1
5,2,0,25,5,0,3,1,25,4,3,0,2,0,0,0,0,3,0,0,1,1
5,2,1,20,5,0,3,1,25,4,4,0,1,0,0,0,0,4,0,0,0,1
5,2,0,22,5,0,3,1,25,4,4,0,2,0,0,0,0,3,0,4,1,1
5,2,1,21,5,0,1,0,25,4,3,0,4,0,0,0,0,4,0,4,0,1
5,2,1,21,5,0,2,1,25,4,3,0,4,0,0,0,1,4,0,4,1,1
5,2,0,19,5,0,3,0,25,4,4,1,3,0,0,0,0,4,0,2,1,1
5,2,1,23,5,0,3,1,25,4,6,0,4,0,0,0,0,0,0,4,0,1
5,2,1,21,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,0,1,1
5,2,0,21,5,0,3,1,25,4,4,0,4,0,0,0,0,3,0,4,0,1
5,2,1,22,5,0,2,1,25,4,5,0,4,0,0,0,1,4,0,0,1,1
5,2,1,22,5,0,2,1,25,4,4,0,4,0,0,0,0,4,0,2,0,1
5,2,1,27,5,0,2,1,25,4,3,0,3,0,0,0,1,1,0,1,0,1
5,2,1,36,5,0,3,1,25,4,5,1,1,0,0,0,0,1,0,3,0,1
5,2,0,27,5,0,3,1,25,4,2,0,3,0,0,0,0,4,0,3,0,1
5,2,1,28,5,0,3,1,25,4,3,0,4,0,0,0,0,2,0,4,1,1
5,2,1,26,5,0,3,1,25,4,3,0,2,0,0,0,0,4,0,2,1,1
5,2,0,23,5,0,3,1,25,4,2,0,4,0,0,0,0,1,0,1,0,1
3,2,0,26,3,0,3,1,25,4,3,0,4,0,0,0,0,1,0,3,0,1
5,2,1,30,5,0,2,1,25,4,4,0,2,0,0,0,0,1,0,4,0,1
5,2,1,32,5,0,1,1,25,4,1,0,2,0,0,0,0,1,0,1,1,1
5,2,0,27,4,0,2,1,25,4,3,0,1,0,0,0,0,2,0,2,1,1
5,2,1,24,5,0,3,1,25,4,3,0,4,0,0,0,0,3,0,4,1,1
5,2,1,26,5,0,3,1,25,4,4,0,4,0,0,0,0,3,0,0,0,1
5,2,1,29,5,0,2,1,25,4,3,0,4,0,0,0,0,4,0,0,1,1
5,2,0,22,5,0,0,1,25,4,2,0,3,0,0,0,0,3,0,0,0,1
5,2,1,26,5,0,1,1,25,4,3,0,4,0,0,0,0,3,0,3,1,1
5,2,1,22,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,4,1,1
5,2,1,28,5,0,2,1,25,4,3,0,4,0,0,0,0,2,0,3,0,1
5,2,0,26,5,0,3,1,25,4,3,0,2,0,0,0,0,1,0,3,1,1
5,2,0,29,5,0,1,1,25,4,2,0,4,0,0,0,0,2,0,4,0,1
5,2,1,22,5,0,3,0,25,4,2,0,2,0,0,0,0,3,0,3,0,1
5,2,1,32,5,0,2,1,25,4,4,0,3,0,0,0,0,4,0,0,1,1
5,2,0,23,5,0,3,1,25,4,2,0,2,0,0,0,0,1,0,1,0,0
5,2,1,21,5,0,2,1,25,4,3,0,4,0,0,0,0,3,0,4,1,1
5,2,0,19,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,0,0,0
5,2,0,24,5,0,3,1,25,4,5,0,4,0,0,0,0,1,0,1,0,1
5,2,1,25,5,0,2,1,25,4,4,0,4,0,0,0,0,4,0,3,0,1
3,2,1,26,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,4,0,1
5,2,0,35,5,0,3,1,25,4,2,2,4,0,0,0,0,2,0,4,1,1
5,2,1,21,5,0,2,1,25,4,3,0,4,0,0,0,1,3,0,2,1,1
5,2,0,24,5,0,2,1,25,4,3,0,4,0,0,0,0,4,0,3,1,1
5,2,1,23,5,0,3,1,25,4,3,0,4,0,0,0,0,2,0,4,1,1
5,2,1,25,5,0,2,1,25,4,2,0,4,0,0,0,0,2,0,4,0,1
5,2,1,26,5,0,2,1,25,4,3,0,3,0,0,0,0,3,0,3,0,1
5,2,0,19,5,0,3,1,25,4,3,1,4,0,0,0,0,4,0,0,1,1
5,2,1,25,5,0,3,1,25,4,2,0,3,0,0,0,0,4,0,1,1,1
5,2,0,19,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,4,0,1
5,2,0,23,5,0,0,1,25,4,2,0,3,0,0,0,0,4,0,3,1,1
5,2,0,23,5,0,2,1,25,4,3,0,4,0,0,0,0,3,0,4,0,1
5,2,0,23,5,0,3,1,25,4,3,0,4,0,0,0,0,0,0,4,0,1
5,2,0,21,5,0,2,1,25,4,3,0,3,0,0,0,0,4,0,3,0,1
5,2,0,25,5,0,3,1,25,4,2,0,4,0,0,0,0,3,0,4,1,1
5,2,1,19,5,0,2,1,25,4,3,1,4,0,0,0,1,0,0,4,0,1
5,2,1,31,5,0,2,1,25,4,3,0,4,0,0,0,1,4,0,4,1,1
5,2,0,42,5,0,2,1,25,4,2,0,4,0,0,0,0,1,0,1,1,1
5,2,1,25,5,0,2,1,25,4,2,0,4,0,0,0,0,4,0,4,1,1
5,2,1,27,4,1,3,1,25,4,3,2,4,0,0,0,0,4,0,4,0,1
3,2,1,22,5,0,2,1,25,4,2,2,4,0,0,0,0,4,0,2,0,0
5,2,0,22,5,0,0,1,25,4,3,0,4,0,0,0,0,3,0,4,0,1
5,2,1,26,5,0,2,1,25,4,3,0,3,0,0,0,1,2,0,3,1,1
5,2,1,20,5,0,3,1,25,4,2,2,4,0,0,0,0,4,0,4,1,0
5,2,0,22,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,3,0,1
5,2,1,31,5,1,2,1,25,4,3,1,4,0,0,0,0,3,0,4,0,0
5,2,1,33,5,0,3,1,25,4,3,1,3,0,0,0,0,4,0,3,1,1
5,2,0,22,5,0,3,1,25,4,2,0,2,0,0,0,0,2,0,3,1,1
5,2,0,21,5,0,2,1,25,4,4,0,4,0,0,1,0,4,0,0,0,0
5,2,1,27,5,0,1,1,25,4,3,0,4,0,0,0,0,2,0,0,1,0
5,2,1,26,5,0,3,0,25,4,4,0,3,0,0,0,0,4,0,0,0,1
4,2,1,18,5,0,2,1,25,4,3,0,4,0,0,0,0,4,0,0,0,1
5,2,1,27,5,0,2,1,25,4,4,0,3,0,0,0,0,2,0,4,1,1
5,2,1,38,5,0,3,1,25,4,3,1,4,0,0,0,0,1,0,4,1,1
5,2,1,25,5,0,2,1,25,4,1,0,3,0,0,0,0,4,0,1,1,1
5,2,0,25,2,1,2,1,25,4,3,1,2,0,0,0,0,4,0,0,1,1
5,2,1,39,5,0,3,1,25,4,4,0,3,0,0,0,0,1,0,0,0,1
5,2,0,23,5,0,3,1,25,4,2,0,2,0,0,0,0,3,0,2,0,1
5,2,0,19,5,0,2,1,25,4,2,0,4,0,0,0,0,4,0,2,0,1
5,2,1,26,5,0,3,1,25,4,3,2,3,0,0,1,0,2,0,3,1,1
5,2,1,37,3,2,3,1,25,4,3,2,2,0,0,0,1,0,0,4,0,1
5,2,0,19,5,0,3,1,25,4,5,2,3,1,0,0,0,4,0,0,0,1
5,2,1,21,5,0,2,1,25,4,4,0,4,0,0,0,0,4,0,4,0,1
5,2,0,19,5,0,3,1,25,4,3,0,2,0,0,0,0,4,0,3,0,1
5,2,1,27,5,0,3,1,25,4,3,0,2,0,0,0,0,3,0,4,0,1
5,2,1,29,5,0,3,1,25,4,3,1,2,0,0,1,0,3,0,1,1,1
5,2,1,20,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,2,0,1
5,2,1,19,5,0,3,1,25,4,3,0,1,0,0,0,0,2,0,4,0,1
5,2,0,30,5,0,3,1,25,4,4,0,3,0,0,0,0,1,0,2,0,0
5,2,1,25,5,0,1,1,25,4,3,0,1,0,0,0,1,4,0,4,1,1
5,2,1,26,5,0,2,1,25,4,4,0,1,0,0,0,0,3,0,4,1,1
5,2,1,21,5,0,3,1,25,4,3,0,3,0,0,0,0,4,0,4,1,1
5,2,1,27,5,1,3,1,25,4,4,2,4,0,0,0,0,3,0,1,1,1
5,2,0,22,5,0,3,1,25,4,2,0,2,0,0,0,0,3,0,4,0,1
5,2,0,29,5,0,3,1,25,4,3,1,3,0,0,0,0,1,0,1,0,0
5,2,0,31,5,0,3,1,25,4,4,0,4,0,0,0,0,2,0,2,1,0
5,2,1,30,5,0,1,1,25,3,2,0,2,0,0,0,1,4,0,2,1,0
5,2,1,32,5,0,1,1,25,4,2,0,4,0,0,0,0,1,0,4,1,1
5,2,1,26,5,0,3,1,25,3,2,0,4,0,0,0,0,4,0,4,1,0
5,2,0,24,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,2,1,0
5,2,1,23,5,0,3,1,25,4,3,1,3,0,0,0,0,4,0,3,1,1
5,2,1,25,5,0,2,1,25,4,3,0,3,0,0,0,0,1,0,4,0,0
5,2,1,21,5,0,2,1,25,4,3,0,2,0,0,0,0,4,0,4,0,1
5,2,0,30,5,0,3,1,25,4,3,1,4,0,0,0,0,0,0,4,1,1
5,2,0,21,5,0,3,1,25,4,3,0,1,0,0,1,0,4,0,3,1,1
5,2,1,25,5,0,3,0,25,4,1,3,4,0,0,0,0,4,0,3,1,1
5,2,1,42,5,0,3,0,25,4,3,1,2,0,0,0,0,1,0,3,0,1
5,2,0,22,5,0,2,1,25,4,3,0,3,0,0,0,0,3,0,1,0,1
5,2,0,26,5,0,2,1,25,4,3,0,3,0,0,0,0,1,0,4,0,1
5,2,1,24,5,0,3,1,25,4,3,0,2,0,0,0,1,4,0,3,1,0
5,2,1,21,5,0,1,1,25,4,3,0,2,0,0,0,0,4,0,2,1,1
5,2,1,27,5,0,2,1,25,4,2,0,3,0,0,0,0,1,0,3,1,0
5,2,0,20,5,0,3,1,25,4,3,0,2,0,0,0,0,3,0,1,0,1
5,2,0,25,5,0,3,0,25,4,3,0,4,0,0,0,0,1,0,4,1,1
5,2,1,26,5,0,2,1,25,4,4,0,4,0,0,0,0,1,0,4,1,0
5,2,1,23,5,0,2,1,25,4,1,0,4,0,0,0,0,4,0,4,1,1
5,2,1,30,5,0,3,0,25,4,2,0,4,0,0,0,0,1,0,1,1,1
5,2,1,27,5,0,3,1,25,4,3,0,3,0,0,0,1,1,0,4,1,0
5,2,0,23,5,0,2,1,25,4,4,0,4,0,0,0,0,3,0,3,0,0
5,2,1,31,4,0,3,1,25,4,3,1,4,0,0,0,0,4,0,0,1,1
5,2,0,30,5,0,2,0,25,4,4,0,4,0,0,0,0,1,0,2,1,1
5,2,1,28,5,0,2,1,25,4,3,0,1,0,0,0,0,2,0,3,1,1
5,2,1,26,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,3,1,1
5,2,0,24,5,0,3,1,25,4,3,0,3,0,0,0,0,1,0,3,0,1
5,2,1,29,5,0,2,1,25,4,4,0,3,0,0,0,1,4,0,4,0,1
5,2,1,24,5,0,3,1,25,4,2,0,3,0,0,0,0,4,0,3,1,1
5,2,0,24,5,0,3,1,25,4,3,2,1,0,0,0,0,3,0,1,1,1
5,2,1,25,5,0,3,1,25,4,2,1,2,0,0,0,0,1,0,1,1,1
5,2,1,28,5,0,3,1,25,4,3,0,3,0,0,0,0,0,0,0,1,1
5,2,1,28,5,0,3,1,25,4,3,0,2,0,0,0,0,1,0,3,0,0
5,2,0,23,5,0,3,1,25,4,3,0,2,0,0,0,0,1,0,3,1,1
5,2,1,23,5,0,3,1,25,4,3,0,2,0,0,0,0,4,0,3,1,0
5,2,0,22,5,0,3,0,25,4,3,0,4,0,0,0,0,3,0,4,1,1
5,2,0,24,5,0,3,1,25,4,3,2,2,0,0,0,0,4,0,0,1,1
5,2,1,26,5,0,3,1,25,4,3,0,2,0,0,0,0,2,0,3,0,1
5,2,0,29,5,0,2,1,25,4,3,1,2,0,0,0,0,3,0,4,0,1
5,2,0,22,5,0,3,1,25,4,2,0,4,0,0,0,0,3,0,0,1,1
5,2,1,25,5,0,3,1,25,4,3,1,4,0,0,0,0,2,0,0,1,0
5,2,0,27,5,0,2,1,25,4,1,0,4,0,0,0,0,1,0,1,0,1
5,2,1,25,5,0,1,1,25,4,4,1,3,0,0,0,0,4,0,4,1,1
5,2,1,52,5,0,3,1,25,4,2,0,4,0,0,0,0,1,0,4,1,1
5,2,0,23,5,0,2,1,25,4,4,0,2,0,0,0,1,3,0,1,0,1
5,2,1,24,5,0,1,1,25,4,3,1,4,0,0,0,0,4,0,3,1,0
5,2,1,23,5,0,3,1,25,4,1,0,2,0,0,0,0,3,0,1,1,1
5,2,0,20,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,0,1,0
5,2,0,30,5,0,3,1,25,4,3,1,4,0,0,1,0,2,0,2,0,1
5,2,1,26,5,0,3,1,25,4,4,0,3,0,0,0,0,1,0,3,1,1
5,2,1,22,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,3,1,0
5,2,1,19,5,0,3,1,25,3,3,0,4,0,0,0,0,2,0,4,0,1
5,2,1,24,5,0,3,1,25,4,4,0,4,0,0,0,0,4,0,1,0,1
5,2,1,23,5,0,3,1,25,4,4,0,1,0,0,0,0,3,0,4,1,1
5,2,0,20,5,0,3,1,25,4,2,0,4,0,0,0,0,4,0,4,0,1
5,2,1,28,4,0,1,1,25,4,3,0,4,0,0,0,0,4,0,2,0,0
5,2,0,33,5,0,2,1,25,4,2,0,2,0,0,0,0,1,0,2,1,1
5,2,1,21,5,0,3,1,25,4,2,2,4,0,0,0,1,2,0,4,0,0
5,2,1,20,5,0,3,1,25,4,2,0,3,0,0,0,0,2,0,3,0,1
5,2,1,24,5,0,3,1,13,3,4,0,2,0,0,0,0,3,0,0,1,1
5,2,1,26,5,1,2,1,25,4,3,1,2,0,0,0,0,4,0,4,1,1
5,2,0,26,3,1,3,1,25,4,3,1,2,0,0,0,0,4,0,4,1,1
5,2,1,24,5,0,3,1,25,4,3,1,4,0,0,0,1,4,0,2,1,0
5,2,0,19,5,0,2,1,25,3,2,0,4,0,0,0,0,4,0,4,0,1
3,2,1,29,5,0,3,1,25,4,3,3,3,0,0,0,0,4,0,3,0,0
5,2,1,34,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,4,1,1
5,2,1,23,5,0,3,1,25,4,4,0,3,0,0,0,0,3,0,4,1,1
5,2,1,26,5,0,3,1,25,4,4,0,2,0,0,0,0,3,0,4,1,1
5,2,1,24,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,0,1,1
2,2,1,35,5,0,1,1,25,4,3,1,4,0,0,0,0,2,0,2,1,0
5,2,0,22,5,0,2,1,25,4,3,0,4,0,0,0,0,4,0,3,1,1
5,2,1,35,4,0,3,1,25,4,3,0,2,0,0,0,0,1,0,4,1,1
5,2,1,36,3,0,3,1,25,4,4,0,4,0,0,0,0,2,0,3,0,1
5,2,1,28,5,0,3,1,25,4,6,1,1,0,0,0,0,4,0,4,1,1
5,2,1,34,5,1,3,1,25,4,3,1,3,0,0,0,0,3,0,3,1,1
5,2,0,23,5,0,0,1,25,4,3,0,2,0,0,0,0,4,0,4,0,1
5,2,1,24,5,0,3,1,25,4,3,0,2,0,0,0,0,4,0,3,1,1
5,2,1,20,5,0,2,1,25,4,3,0,2,0,0,0,0,4,0,3,1,1
5,2,0,25,5,0,2,1,25,4,3,1,4,0,0,0,0,4,0,3,1,1
5,2,1,26,5,1,3,1,25,4,2,2,4,0,0,0,1,4,0,2,1,1
5,2,0,25,5,0,3,1,25,4,4,0,3,0,0,0,0,1,0,3,0,1
5,2,0,28,5,0,3,1,25,4,3,0,4,0,0,0,0,1,0,3,1,1
5,2,1,20,5,0,2,1,25,3,4,1,4,0,0,0,0,3,0,2,0,1
5,2,0,26,5,0,3,1,25,4,2,0,3,0,0,0,0,1,0,4,0,1
5,2,1,20,5,0,3,1,25,4,1,1,4,0,0,0,0,4,0,3,0,1
5,2,1,32,5,0,3,0,25,4,3,0,3,0,0,0,0,1,0,4,1,1
5,2,0,21,5,0,2,1,25,4,3,1,4,0,0,0,0,4,0,4,1,1
5,2,1,27,5,0,2,1,25,4,3,0,2,0,0,0,1,4,0,3,1,1
5,2,0,24,5,0,3,1,25,4,5,0,3,0,0,0,0,1,0,3,0,1
5,2,1,19,5,0,3,1,25,4,2,0,4,0,0,0,0,4,0,3,0,0
5,2,0,24,5,0,3,1,25,3,3,0,4,0,0,0,0,1,0,4,0,1
5,2,1,23,5,0,1,1,25,4,3,0,4,0,0,0,0,3,0,1,1,1
5,2,1,26,5,0,3,1,25,4,3,0,4,0,0,0,0,2,0,4,1,1
5,2,0,36,3,0,0,1,25,4,3,0,4,0,0,0,1,2,0,1,1,1
5,2,1,23,5,0,3,1,25,4,3,0,4,0,0,0,0,2,0,3,1,1
5,2,1,30,5,0,3,1,25,4,3,0,2,0,0,0,1,3,0,1,1,1
5,2,1,33,5,0,3,1,25,4,3,1,4,0,0,0,0,3,0,1,1,1
5,2,1,20,5,0,3,1,25,4,2,1,4,0,0,0,0,2,0,2,1,0
5,2,0,23,5,0,2,1,25,4,3,0,4,0,0,0,0,4,0,3,1,1
5,2,1,22,5,0,3,1,25,4,6,0,4,0,0,0,0,3,0,0,0,1
5,2,1,45,4,2,3,0,25,4,2,3,4,0,0,0,1,2,0,2,0,1
5,2,1,23,5,0,2,1,25,4,5,0,2,0,0,0,1,4,0,4,0,1
5,2,0,29,5,0,2,1,25,4,3,0,4,0,0,0,1,1,0,0,0,1
5,2,1,26,5,0,3,1,25,4,3,0,2,0,0,1,0,1,0,2,0,1
5,2,1,37,4,0,3,1,25,4,5,0,3,0,0,0,0,4,0,2,1,1
5,2,1,41,5,0,3,1,25,4,3,0,2,0,0,1,0,1,0,4,1,0
5,2,0,22,5,0,2,1,25,4,2,0,4,0,0,0,0,3,0,3,0,1
5,2,0,25,5,0,2,1,25,4,2,0,3,0,0,0,0,1,0,3,0,0
5,2,1,30,5,0,1,1,25,4,4,0,4,0,0,0,0,1,0,2,0,1
5,2,1,25,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,3,1,1
5,2,1,25,5,0,0,1,25,4,5,0,4,0,0,0,1,1,0,4,1,1
5,2,1,29,5,0,3,1,25,4,3,0,1,0,0,0,0,3,0,3,1,1
5,2,1,43,5,0,3,1,25,4,3,0,4,0,0,0,1,2,0,3,1,1
5,2,1,31,5,0,3,1,25,4,4,2,3,0,0,0,0,2,0,2,0,1
5,2,1,21,5,0,2,1,25,3,3,1,1,0,0,0,0,4,0,3,0,1
5,2,1,24,5,0,2,1,25,4,4,0,4,0,0,0,0,1,0,0,0,1
5,2,1,26,5,0,3,1,25,4,3,0,3,0,0,0,0,1,0,2,0,1
5,2,1,35,5,0,3,1,25,4,3,1,4,0,0,0,0,4,0,4,1,1
5,2,0,22,5,0,2,1,25,4,2,0,2,0,0,0,0,3,0,1,1,1
5,2,1,32,5,0,3,0,25,4,4,0,4,0,0,0,1,2,0,0,1,1
5,2,1,25,5,0,2,1,25,4,3,1,2,0,0,0,0,4,0,4,1,1
5,2,0,20,5,0,3,1,25,4,4,1,3,0,0,0,0,4,0,0,0,1
5,2,1,42,5,0,2,1,25,4,3,0,3,0,0,1,0,4,0,4,0,0
5,2,0,21,5,0,3,1,25,4,3,0,1,0,0,0,1,4,0,2,1,1
5,2,1,24,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,3,1,1
5,2,1,24,5,0,3,1,25,4,3,0,1,0,0,0,1,3,0,4,1,1
5,2,1,27,5,0,3,1,25,4,3,0,4,0,0,0,0,1,0,3,0,1
5,2,1,28,5,0,3,1,25,4,2,0,2,0,0,0,0,4,0,4,1,1
5,2,1,23,5,0,3,0,25,4,6,0,4,0,0,0,0,1,0,0,0,1
5,2,1,26,5,0,3,1,25,4,6,0,4,0,0,0,1,1,0,0,1,1
5,2,1,25,5,0,3,1,25,4,5,0,2,0,0,0,1,1,0,4,1,1
5,2,0,23,5,0,3,1,25,4,4,0,2,0,0,0,0,1,0,3,0,0
5,2,1,26,5,0,2,1,25,4,5,0,4,0,0,0,0,3,0,4,1,1
5,2,1,23,5,0,2,1,25,4,2,2,4,0,0,1,0,2,0,3,0,1
5,2,1,19,5,0,3,1,25,4,2,0,2,0,0,0,0,4,0,4,1,0
5,2,1,34,3,0,1,0,25,3,4,0,2,0,0,0,0,4,0,3,1,0
5,2,1,25,5,0,3,1,25,4,3,0,2,0,0,0,0,1,0,0,1,1
5,2,1,25,5,0,2,1,25,4,2,0,4,0,0,0,0,3,0,1,0,1
5,2,1,23,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,0,1,1
5,2,1,29,5,0,3,1,25,4,3,0,3,0,0,0,1,1,0,4,0,1
5,2,1,24,5,0,3,1,25,4,4,0,2,0,0,0,1,2,0,3,1,1
5,2,0,19,5,0,3,1,25,4,2,0,2,0,0,0,1,2,0,4,0,0
5,2,1,24,5,0,3,1,25,4,2,0,4,0,0,1,0,1,0,1,0,1
5,2,1,29,5,0,3,1,25,4,4,2,1,0,0,0,0,2,0,4,1,1
5,2,1,23,5,0,2,1,25,4,2,0,4,0,0,0,0,4,0,4,1,1
3,2,1,23,5,1,3,1,25,4,3,2,4,0,0,0,1,4,0,3,1,1
5,2,1,35,5,0,3,1,25,4,3,0,2,0,0,0,0,1,0,4,1,1
5,2,1,24,5,0,3,1,25,4,3,1,2,0,0,0,0,1,0,0,1,1
2,2,0,27,5,0,3,1,25,4,4,0,3,0,0,0,0,3,0,4,0,1
5,2,0,24,5,0,3,1,25,4,3,0,2,0,0,0,0,4,0,3,0,1
5,2,0,23,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,2,1,0
5,2,1,20,5,0,3,1,25,4,3,1,3,0,0,0,0,3,0,3,0,1
5,2,1,23,5,0,2,1,25,4,3,0,4,0,0,0,0,4,0,0,1,1
5,2,1,25,5,0,2,1,25,4,3,2,4,0,0,0,0,2,0,3,1,1
5,2,0,22,5,0,3,1,25,4,3,0,2,0,0,1,0,4,0,3,1,1
5,2,1,22,5,0,2,0,25,4,3,0,4,0,0,0,0,3,0,3,1,1
5,2,0,26,5,0,3,1,25,4,4,0,4,0,0,0,0,3,0,4,0,0
5,2,0,23,5,0,2,1,25,4,4,0,3,0,0,0,0,4,0,4,1,1
5,2,1,20,5,0,3,1,25,4,2,0,4,0,0,0,1,3,0,3,1,1
5,2,1,24,5,0,3,1,25,4,2,4,4,0,0,0,0,4,0,2,1,0
5,2,1,21,5,0,2,1,25,4,2,0,2,0,0,0,0,3,0,2,1,1
5,2,1,20,5,0,2,1,25,4,3,0,3,0,0,0,0,4,0,4,1,1
5,2,0,25,5,0,3,1,25,4,3,0,4,0,0,0,0,4,0,0,1,1
5,2,1,21,5,0,2,1,25,3,2,0,3,0,0,0,0,4,0,3,0,1
5,2,0,20,5,0,3,1,25,4,4,0,4,0,0,0,0,3,0,0,0,1
5,2,0,23,5,0,3,1,25,4,3,2,4,0,0,1,0,3,0,4,1,1
5,2,1,21,5,0,3,1,25,4,3,0,2,0,0,0,1,2,0,4,1,1
5,2,1,28,5,0,1,1,25,4,3,0,2,0,0,0,0,1,0,4,1,1
5,2,1,24,5,0,2,1,25,4,3,0,2,0,0,0,0,1,0,3,1,1
5,2,1,27,5,0,3,0,25,4,6,0,4,0,0,0,1,3,0,4,1,1
5,2,1,26,5,0,3,1,25,4,2,0,4,0,0,0,0,2,0,4,1,0
5,2,1,26,5,0,2,1,25,4,3,0,2,0,0,0,0,4,0,4,1,1
5,2,0,20,5,0,2,1,25,3,2,0,3,0,0,0,0,2,0,4,1,0
5,2,0,25,5,0,2,1,25,4,4,0,1,0,0,0,0,1,0,0,0,1
5,2,1,25,5,0,3,1,25,4,3,1,4,0,0,0,0,1,0,4,1,1
